plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
64	A	1	2.758	standard	5	1	MoPrP16	TRUE	5	4.786	4.786	
64	A	2	2.768	standard	5	1	MoPrP16	TRUE	5	4.927	5	ULQ
64	A	3	0.888	sample	92821.1	200	MoPrP16	TRUE	NA	103.849	103.849	
64	A	4	0.906	sample	92821.1	200	MoPrP16	TRUE	NA	106.101	106.101	
64	A	5	0.906	sample	92824.1	200	MoPrP16	TRUE	NA	106.101	106.101	
64	A	6	0.905	sample	92824.1	200	MoPrP16	TRUE	NA	105.975	105.975	
64	A	7	0.496	sample	92826.2	200	MoPrP16	TRUE	NA	56.238	56.238	
64	A	8	0.522	sample	92826.2	200	MoPrP16	TRUE	NA	59.43	59.43	
64	B	1	2.294	standard	2	1	MoPrP16	TRUE	2	2.125	2.125	
64	B	2	2.238	standard	2	1	MoPrP16	TRUE	2	1.988	1.988	
64	B	3	0.799	sample	92821.2	200	MoPrP16	TRUE	NA	92.879	92.879	
64	B	4	0.817	sample	92821.2	200	MoPrP16	TRUE	NA	95.079	95.079	
64	B	5	0.817	sample	92824.2	200	MoPrP16	TRUE	NA	95.079	95.079	
64	B	6	0.838	sample	92824.2	200	MoPrP16	TRUE	NA	97.656	97.656	
64	B	7	0.444	sample	92826.3	200	MoPrP16	TRUE	NA	49.751	49.751	
64	B	8	0.442	sample	92826.3	200	MoPrP16	TRUE	NA	49.498	49.498	
64	C	1	1.274	standard	0.8	1	MoPrP16	TRUE	0.8	0.781	0.781	
64	C	2	1.27	standard	0.8	1	MoPrP16	TRUE	0.8	0.778	0.778	
64	C	3	0.864	sample	92821.3	200	MoPrP16	TRUE	NA	100.866	100.866	
64	C	4	0.925	sample	92821.3	200	MoPrP16	TRUE	NA	108.491	108.491	
64	C	5	0.805	sample	92824.3	200	MoPrP16	TRUE	NA	93.611	93.611	
64	C	6	0.865	sample	92824.3	200	MoPrP16	TRUE	NA	100.99	100.99	
64	D	1	0.566	standard	0.32	1	MoPrP16	TRUE	0.32	0.324	0.324	
64	D	2	0.593	standard	0.32	1	MoPrP16	TRUE	0.32	0.34	0.34	
64	D	3	0.816	sample	92822.1	200	MoPrP16	TRUE	NA	94.956	94.956	
64	D	4	0.842	sample	92822.1	200	MoPrP16	TRUE	NA	98.148	98.148	
64	D	5	0.902	sample	92825.1	200	MoPrP16	TRUE	NA	105.599	105.599	
64	D	6	0.952	sample	92825.1	200	MoPrP16	TRUE	NA	111.916	111.916	
64	E	1	0.293	standard	0.128	1	MoPrP16	TRUE	0.128	0.147	0.147	
64	E	2	0.279	standard	0.128	1	MoPrP16	TRUE	0.128	0.136	0.136	
64	E	3	0.333	sample	92822.2	200	MoPrP16	TRUE	NA	35.088	35.088	
64	E	4	0.349	sample	92822.2	200	MoPrP16	TRUE	NA	37.304	37.304	
64	E	5	0.818	sample	92825.2	200	MoPrP16	TRUE	NA	95.201	95.201	
64	E	6	0.832	sample	92825.2	200	MoPrP16	TRUE	NA	96.918	96.918	
64	F	1	0.165	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.019	0.019	
64	F	2	0.163	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.014	0.051	LLQ
64	F	3	0.451	sample	92822.3	200	MoPrP16	TRUE	NA	50.634	50.634	
64	F	4	0.467	sample	92822.3	200	MoPrP16	TRUE	NA	52.64	52.64	
64	F	5	0.756	sample	92825.3	200	MoPrP16	TRUE	NA	87.656	87.656	
64	F	6	0.785	sample	92825.3	200	MoPrP16	TRUE	NA	91.174	91.174	
64	G	1	0.084	standard	0	1	MoPrP16	TRUE	0	NA	0.051	LLQ
64	G	2	0.08	standard	0	1	MoPrP16	FALSE	0	NA	0.051	LLQ
64	G	3	0.409	sample	92823.1	200	MoPrP16	TRUE	NA	45.278	45.278	
64	G	4	0.408	sample	92823.1	200	MoPrP16	TRUE	NA	45.148	45.148	
64	G	5	0.464	sample	92826.1	200	MoPrP16	TRUE	NA	52.265	52.265	
64	G	6	0.477	sample	92826.1	200	MoPrP16	TRUE	NA	53.886	53.886	
64	H	1	0.836	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	97.41	97.41	
64	H	2	0.841	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	98.025	98.025	
64	H	3	0.576	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	65.989	65.989	
64	H	4	0.59	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	67.678	67.678	
64	H	5	0.192	sample	MoPosLoQC	200	MoPrP16	TRUE	NA	11.481	11.481	
64	H	6	0.19	sample	MoPosLoQC	200	MoPrP16	TRUE	NA	11.018	11.018	
64	H	7	0.096	sample	MoNeg	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
64	H	8	0.093	sample	MoNeg	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
