plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
52	A	1	3.26	standard	5	1	MoPrP16	TRUE	5	3.783	5	ULQ
52	A	2	3.239	standard	5	1	MoPrP16	TRUE	5	3.322	3.322	
52	A	3	2.583	sample	89314.1	400	MoPrP16	TRUE	NA	283.866	283.866	
52	A	4	2.675	sample	89314.1	400	MoPrP16	TRUE	NA	321.634	321.634	
52	A	5	2.315	sample	89324.4	400	MoPrP16	TRUE	NA	206.921	206.921	
52	A	6	2.267	sample	89324.4	400	MoPrP16	TRUE	NA	196.552	196.552	
52	A	7	1.202	sample	89344.5	400	MoPrP16	TRUE	NA	70.751	70.751	
52	A	8	1.329	sample	89344.5	400	MoPrP16	TRUE	NA	80.086	80.086	
52	A	9	1.584	sample	89318.4	400	MoPrP16	TRUE	NA	101.779	101.779	
52	A	10	1.589	sample	89318.4	400	MoPrP16	TRUE	NA	102.252	102.252	
52	A	11	2.721	sample	89325.3	400	MoPrP16	TRUE	NA	343.914	343.914	
52	A	12	2.631	sample	89325.3	400	MoPrP16	TRUE	NA	302.567	302.567	
52	B	1	3.217	standard	2	1	MoPrP16	TRUE	2	2.952	2.952	
52	B	2	3.177	standard	2	1	MoPrP16	TRUE	2	2.462	2.462	
52	B	3	2.486	sample	89314.2	400	MoPrP16	TRUE	NA	251.445	251.445	
52	B	4	2.54	sample	89314.2	400	MoPrP16	TRUE	NA	268.696	268.696	
52	B	5	2.359	sample	89324.5	400	MoPrP16	TRUE	NA	217.152	217.152	
52	B	6	2.231	sample	89324.5	400	MoPrP16	TRUE	NA	189.261	189.261	
52	B	7	0.857	sample	89346.1	400	MoPrP16	TRUE	NA	48.888	48.888	
52	B	8	0.958	sample	89346.1	400	MoPrP16	TRUE	NA	54.847	54.847	
52	B	9	1.894	sample	89319.1	400	MoPrP16	TRUE	NA	135.818	135.818	
52	B	10	1.808	sample	89319.1	400	MoPrP16	TRUE	NA	125.289	125.289	
52	B	11	2.524	sample	89325.4	400	MoPrP16	TRUE	NA	263.389	263.389	
52	B	12	2.487	sample	89325.4	400	MoPrP16	TRUE	NA	251.748	251.748	
52	C	1	2.655	standard	0.8	1	MoPrP16	TRUE	0.8	0.782	0.782	
52	C	2	2.621	standard	0.8	1	MoPrP16	TRUE	0.8	0.746	0.746	
52	C	3	2.435	sample	89314.3	400	MoPrP16	TRUE	NA	236.724	236.724	
52	C	4	2.489	sample	89314.3	400	MoPrP16	TRUE	NA	252.356	252.356	
52	C	5	2.635	sample	89324.6	400	MoPrP16	TRUE	NA	304.219	304.219	
52	C	6	2.685	sample	89344.1	400	MoPrP16	TRUE	NA	326.258	326.258	
52	C	7	1.56	sample	89346.2	400	MoPrP16	TRUE	NA	99.537	99.537	
52	C	8	1.568	sample	89346.2	400	MoPrP16	TRUE	NA	100.279	100.279	
52	C	9	1.503	sample	89319.2	400	MoPrP16	TRUE	NA	94.394	94.394	
52	C	10	1.56	sample	89319.2	400	MoPrP16	TRUE	NA	99.537	99.537	
52	C	11	1.795	sample	89315.1	400	MoPrP16	TRUE	NA	123.779	123.779	
