plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
43	A	1	1.91	standard	5	1	MoPrP16	TRUE	5	5.119	5	ULQ
43	A	2	1.878	standard	5	1	MoPrP16	TRUE	5	4.876	4.876	
43	A	3	0.893	sample	85374.3	400	MoPrP16	TRUE	NA	568.446	568.446	
43	A	4	0.918	sample	85374.3	400	MoPrP16	TRUE	NA	587.229	587.229	
43	A	5	1.171	sample	85377.5	400	MoPrP16	TRUE	NA	801.628	801.628	
43	A	6	1.098	sample	85377.5	400	MoPrP16	TRUE	NA	734.563	734.563	
43	A	7	0.711	sample	85369.2	400	MoPrP16	TRUE	NA	441.184	441.184	
43	A	8	0.782	sample	85369.2	400	MoPrP16	TRUE	NA	489.032	489.032	
43	A	9	0.559	sample	85381.1	400	MoPrP16	TRUE	NA	344.699	344.699	
43	A	10	0.534	sample	85381.1	400	MoPrP16	TRUE	NA	329.443	329.443	
43	A	11	0.58	sample	85380.2	400	MoPrP16	TRUE	NA	357.63	357.63	
43	A	12	0.53	sample	85380.2	400	MoPrP16	TRUE	NA	327.014	327.014	
43	B	1	1.17	standard	2	1	MoPrP16	TRUE	2	2.002	2.002	
43	B	2	1.174	standard	2	1	MoPrP16	TRUE	2	2.011	2.011	
43	B	3	0.995	sample	85374.4	400	MoPrP16	TRUE	NA	647.475	647.475	
43	B	4	0.993	sample	85374.4	400	MoPrP16	TRUE	NA	645.861	645.861	
43	B	5	1.232	sample	85378.3	400	MoPrP16	TRUE	NA	861.667	861.667	
43	B	6	1.134	sample	85378.3	400	MoPrP16	TRUE	NA	767.028	767.028	
43	B	7	0.749	sample	85371.1	400	MoPrP16	TRUE	NA	466.536	466.536	
43	B	8	0.811	sample	85371.1	400	MoPrP16	TRUE	NA	509.198	509.198	
43	B	9	0.597	sample	85382.1	400	MoPrP16	TRUE	NA	368.18	368.18	
43	B	10	0.569	sample	85382.1	400	MoPrP16	TRUE	NA	350.843	350.843	
43	B	11	0.297	sample	85368.1	400	MoPrP16	TRUE	NA	189.114	189.114	
43	B	12	0.27	sample	85368.1	400	MoPrP16	TRUE	NA	173.161	173.161	
43	C	1	0.509	standard	0.8	1	MoPrP16	TRUE	0.8	0.786	0.786	
43	C	2	0.516	standard	0.8	1	MoPrP16	TRUE	0.8	0.796	0.796	
43	C	3	0.632	sample	85376.1	400	MoPrP16	TRUE	NA	390.154	390.154	
43	C	4	0.661	sample	85376.1	400	MoPrP16	TRUE	NA	408.643	408.643	
43	C	5	1.167	sample	85378.4	400	MoPrP16	TRUE	NA	797.825	797.825	
43	C	6	1.193	sample	85378.4	400	MoPrP16	TRUE	NA	822.834	822.834	
43	C	7	0.309	sample	85368.3	400	MoPrP16	TRUE	NA	196.176	196.176	
43	C	8	0.322	sample	85368.3	400	MoPrP16	TRUE	NA	203.813	203.813	
43	C	9	0.758	sample	85367.1	400	MoPrP16	TRUE	NA	472.626	472.626	
43	C	10	0.751	sample	85367.1	400	MoPrP16	TRUE	NA	467.886	467.886	
