plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
193	A	1	2.678	standard	5	1	MoPrP18	TRUE	5	4.93	4.93	
193	A	2	2.705	standard	5	1	MoPrP18	TRUE	5	5.064	5	ULQ
193	A	3	0.227	sample	122950.1	200	MoPrP18	TRUE	NA	56.314	56.314	
193	A	4	0.206	sample	122950.1	200	MoPrP18	TRUE	NA	50.446	50.446	
193	A	5	0.545	sample	118410.1	400	MoPrP18	TRUE	NA	266.763	266.763	
193	A	6	0.523	sample	118410.1	400	MoPrP18	TRUE	NA	256.703	256.703	
193	A	7	0.515	sample	122145.3	200	MoPrP18	TRUE	NA	126.519	126.519	
193	A	8	0.526	sample	122145.3	200	MoPrP18	TRUE	NA	129.038	129.038	
193	A	9	0.574	sample	MoPosHiQC	200	MoPrP18	TRUE	NA	139.995	139.995	
193	A	10	0.593	sample	MoPosHiQC	200	MoPrP18	TRUE	NA	144.32	144.32	
193	B	1	1.596	standard	2	1	MoPrP18	TRUE	2	2.016	2.016	
193	B	2	1.583	standard	2	1	MoPrP18	TRUE	2	1.995	1.995	
193	B	3	0.658	sample	122958.2	200	MoPrP18	TRUE	NA	159.105	159.105	
193	B	4	0.652	sample	122958.2	200	MoPrP18	TRUE	NA	157.739	157.739	
193	B	5	1.914	sample	118409.2	400	MoPrP18	TRUE	NA	1034.425	1034.425	
193	B	6	1.624	sample	118409.2	400	MoPrP18	TRUE	NA	824.498	824.498	
193	B	7	0.397	sample	123672.4	200	MoPrP18	TRUE	NA	99.08	99.08	
193	B	8	0.449	sample	123672.4	200	MoPrP18	TRUE	NA	111.287	111.287	
193	B	9	0.349	sample	MoPosMidQC	200	MoPrP18	TRUE	NA	87.564	87.564	
193	B	10	0.344	sample	MoPosMidQC	200	MoPrP18	TRUE	NA	86.346	86.346	
193	C	1	0.649	standard	0.8	1	MoPrP18	TRUE	0.8	0.785	0.785	
193	C	2	0.655	standard	0.8	1	MoPrP18	TRUE	0.8	0.792	0.792	
193	C	3	0.241	sample	123088.2	200	MoPrP18	TRUE	NA	60.118	60.118	
193	C	4	0.237	sample	123088.2	200	MoPrP18	TRUE	NA	59.039	59.039	
193	C	5	0.73	sample	118412.1	400	MoPrP18	TRUE	NA	351.055	351.055	
193	C	6	0.675	sample	118412.1	400	MoPrP18	TRUE	NA	325.949	325.949	
193	C	7	0.437	sample	125068.1	200	MoPrP18	TRUE	NA	108.489	108.489	
193	C	8	0.428	sample	125068.1	200	MoPrP18	TRUE	NA	106.384	106.384	
193	C	9	0.133	sample	MoPosLoQC	200	MoPrP18	TRUE	NA	27.572	27.572	
193	C	10	0.132	sample	MoPosLoQC	200	MoPrP18	TRUE	NA	27.215	27.215	
193	D	1	0.259	standard	0.32	1	MoPrP18	TRUE	0.32	0.325	0.325	
193	D	2	0.284	standard	0.32	1	MoPrP18	TRUE	0.32	0.357	0.357	
193	D	3	0.526	sample	122959.4	200	MoPrP18	TRUE	NA	129.038	129.038	
193	D	4	0.532	sample	122959.4	200	MoPrP18	TRUE	NA	130.411	130.411	
193	D	5	1.701	sample	118411.2	400	MoPrP18	TRUE	NA	876.095	876.095	
193	D	6	1.867	sample	118411.2	400	MoPrP18	TRUE	NA	997.261	997.261	
193	D	7	0.5	sample	125068.3	200	MoPrP18	TRUE	NA	123.075	123.075	
193	D	8	0.448	sample	125068.3	200	MoPrP18	TRUE	NA	111.054	111.054	
193	D	9	0.091	sample	MoNeg	200	MoPrP18	TRUE	NA	9.873	9.873	
193	D	10	0.091	sample	MoNeg	200	MoPrP18	TRUE	NA	9.873	9.873	
193	E	1	0.121	standard	0.128	1	MoPrP18	TRUE	0.128	0.116	0.116	
193	E	2	0.122	standard	0.128	1	MoPrP18	TRUE	0.128	0.118	0.118	
193	E	3	1.691	sample	123676.1	400	MoPrP18	TRUE	NA	869.244	869.244	
193	E	4	1.649	sample	123676.1	400	MoPrP18	TRUE	NA	840.964	840.964	
193	E	5	0.224	sample	123670.1	200	MoPrP18	TRUE	NA	55.488	55.488	
193	E	6	0.216	sample	123670.1	200	MoPrP18	TRUE	NA	53.267	53.267	
193	E	7	0.556	sample	122959.1	200	MoPrP18	TRUE	NA	135.892	135.892	
193	E	8	0.541	sample	122959.1	200	MoPrP18	TRUE	NA	132.468	132.468	
193	F	1	0.088	standard	0.0512	1	MoPrP18	TRUE	0.0512	0.041	0.041	
193	F	2	0.09	standard	0.0512	1	MoPrP18	TRUE	0.0512	0.047	0.047	
193	F	3	0.593	sample	118410.3	400	MoPrP18	TRUE	NA	288.64	288.64	
193	F	4	0.576	sample	118410.3	400	MoPrP18	TRUE	NA	280.9	280.9	
193	F	5	0.206	sample	123670.3	200	MoPrP18	TRUE	NA	50.446	50.446	
193	F	6	0.232	sample	123670.3	200	MoPrP18	TRUE	NA	57.682	57.682	
193	F	7	0.224	sample	122951.3	200	MoPrP18	TRUE	NA	55.488	55.488	
193	F	8	0.219	sample	122951.3	200	MoPrP18	TRUE	NA	54.103	54.103	
193	G	1	0.064	standard	0.02048	1	MoPrP18	TRUE	0.02048	NA	0.051	LLQ
193	G	2	0.072	standard	0.02048	1	MoPrP18	TRUE	0.02048	NA	0.051	LLQ
193	G	3	1.668	sample	118409.4	400	MoPrP18	TRUE	NA	853.659	853.659	
193	G	4	1.642	sample	118409.4	400	MoPrP18	TRUE	NA	836.327	836.327	
193	G	5	0.178	sample	123672.1	200	MoPrP18	TRUE	NA	42.234	42.234	
193	G	6	0.168	sample	123672.1	200	MoPrP18	TRUE	NA	39.164	39.164	
193	G	7	0.51	sample	123102.2	200	MoPrP18	TRUE	NA	125.372	125.372	
193	G	8	0.509	sample	123102.2	200	MoPrP18	TRUE	NA	125.142	125.142	
193	H	1	0.044	standard	0	1	MoPrP18	TRUE	0	NA	0.051	LLQ
193	H	2	0.043	standard	0	1	MoPrP18	FALSE	0	NA	0.051	LLQ
193	H	3	0.526	sample	118412.3	400	MoPrP18	TRUE	NA	258.077	258.077	
193	H	4	0.541	sample	118412.3	400	MoPrP18	TRUE	NA	264.936	264.936	
193	H	5	0.185	sample	123672.3	200	MoPrP18	TRUE	NA	44.336	44.336	
193	H	6	0.188	sample	123672.3	200	MoPrP18	TRUE	NA	45.226	45.226	
