plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
188	A	1	2.606	standard	5	1	MoPrP18	TRUE	5	5.149	5	ULQ
188	A	2	2.556	standard	5	1	MoPrP18	TRUE	5	4.857	4.857	
188	A	3	0.194	sample	122950.3	200	MoPrP18	TRUE	NA	32.039	32.039	
188	A	4	0.194	sample	122950.3	200	MoPrP18	TRUE	NA	32.039	32.039	
188	A	5	0.482	sample	118412.4	400	MoPrP18	TRUE	NA	178.954	178.954	
188	A	6	0.443	sample	118412.4	400	MoPrP18	TRUE	NA	163.475	163.475	
188	A	7	0.167	sample	123671.1	200	MoPrP18	TRUE	NA	26.34	26.34	
188	A	8	0.166	sample	123671.1	200	MoPrP18	TRUE	NA	26.126	26.126	
188	B	1	1.671	standard	2	1	MoPrP18	TRUE	2	2.014	2.014	
188	B	2	1.657	standard	2	1	MoPrP18	TRUE	2	1.987	1.987	
188	B	3	0.452	sample	122958.4	200	MoPrP18	TRUE	NA	83.52	83.52	
188	B	4	0.442	sample	122958.4	200	MoPrP18	TRUE	NA	81.539	81.539	
188	B	5	1.347	sample	118411.1	400	MoPrP18	TRUE	NA	587.991	587.991	
188	B	6	1.136	sample	118411.1	400	MoPrP18	TRUE	NA	470.882	470.882	
188	B	7	0.294	sample	125068.2	200	MoPrP18	TRUE	NA	52.297	52.297	
188	B	8	0.322	sample	125068.2	200	MoPrP18	TRUE	NA	57.849	57.849	
188	C	1	0.837	standard	0.8	1	MoPrP18	TRUE	0.8	0.818	0.818	
188	C	2	0.805	standard	0.8	1	MoPrP18	TRUE	0.8	0.783	0.783	
188	C	3	0.164	sample	122951.4	200	MoPrP18	TRUE	NA	25.696	25.696	
188	C	4	0.165	sample	122951.4	200	MoPrP18	TRUE	NA	25.911	25.911	
188	C	5	0.374	sample	118412.2	400	MoPrP18	TRUE	NA	136.229	136.229	
188	C	6	0.342	sample	118412.2	400	MoPrP18	TRUE	NA	123.604	123.604	
188	C	7	0.137	sample	123774.1	200	MoPrP18	TRUE	NA	19.781	19.781	
188	C	8	0.132	sample	123774.1	200	MoPrP18	TRUE	NA	18.655	18.655	
188	D	1	0.357	standard	0.32	1	MoPrP18	TRUE	0.32	0.324	0.324	
188	D	2	0.34	standard	0.32	1	MoPrP18	TRUE	0.32	0.307	0.307	
188	D	3	0.371	sample	122959.3	200	MoPrP18	TRUE	NA	67.523	67.523	
188	D	4	0.352	sample	122959.3	200	MoPrP18	TRUE	NA	63.776	63.776	
188	D	5	1.26	sample	118411.3	400	MoPrP18	TRUE	NA	537.789	537.789	
188	D	6	1.376	sample	118411.3	400	MoPrP18	TRUE	NA	605.392	605.392	
188	D	7	0.382	sample	MoPosHiQC	200	MoPrP18	TRUE	NA	69.692	69.692	
188	D	8	0.36	sample	MoPosHiQC	200	MoPrP18	TRUE	NA	65.354	65.354	
188	E	1	0.177	standard	0.128	1	MoPrP18	TRUE	0.128	0.142	0.142	
188	E	2	0.169	standard	0.128	1	MoPrP18	TRUE	0.128	0.134	0.134	
