plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
124	A	1	2.558	standard	5	1	MoPrP16	TRUE	5	5.098	5	ULQ
124	A	2	2.52	standard	5	1	MoPrP16	TRUE	5	4.881	4.881	
124	A	3	1.78	sample	108050.4	400	MoPrP16	TRUE	NA	956.19	956.19	
124	A	4	1.806	sample	108050.4	400	MoPrP16	TRUE	NA	978.559	978.559	
124	A	5	1.762	sample	2A.3	400	MoPrP16	TRUE	NA	941.012	941.012	
124	A	6	1.645	sample	2A.3	400	MoPrP16	TRUE	NA	847.987	847.987	
124	A	7	1.943	sample	100413.1	400	MoPrP16	TRUE	NA	1106.123	1106.123	
124	A	8	2.068	sample	100413.1	400	MoPrP16	TRUE	NA	1239.521	1239.521	
124	B	1	1.591	standard	2	1	MoPrP16	TRUE	2	2.02	2.02	
124	B	2	1.587	standard	2	1	MoPrP16	TRUE	2	2.013	2.013	
124	B	3	1.801	sample	105260.2	400	MoPrP16	TRUE	NA	974.215	974.215	
124	B	4	1.785	sample	105260.2	400	MoPrP16	TRUE	NA	960.45	960.45	
124	B	5	1.602	sample	105259.1	400	MoPrP16	TRUE	NA	816.021	816.021	
124	B	6	1.545	sample	105259.1	400	MoPrP16	TRUE	NA	775.284	775.284	
124	B	7	1.829	sample	100413.2	400	MoPrP16	TRUE	NA	998.803	998.803	
124	B	8	1.937	sample	100413.2	400	MoPrP16	TRUE	NA	1100.161	1100.161	
124	C	1	0.72	standard	0.8	1	MoPrP16	TRUE	0.8	0.802	0.802	
124	C	2	0.674	standard	0.8	1	MoPrP16	TRUE	0.8	0.75	0.75	
124	C	3	1.522	sample	105260.3	400	MoPrP16	TRUE	NA	759.341	759.341	
124	C	4	1.55	sample	105260.3	400	MoPrP16	TRUE	NA	778.786	778.786	
124	C	5	1.98	sample	105261.5	400	MoPrP16	TRUE	NA	1143.729	1143.729	
124	C	6	2.001	sample	105261.5	400	MoPrP16	TRUE	NA	1165.746	1165.746	
124	C	7	0.865	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	194.217	194.217	
124	C	8	0.856	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	192.07	192.07	
124	D	1	0.302	standard	0.32	1	MoPrP16	TRUE	0.32	0.333	0.333	
124	D	2	0.327	standard	0.32	1	MoPrP16	TRUE	0.32	0.362	0.362	
124	D	3	1.556	sample	105261.1	400	MoPrP16	TRUE	NA	783.007	783.007	
124	D	4	1.58	sample	105261.1	400	MoPrP16	TRUE	NA	800.084	800.084	
124	D	5	1.635	sample	105259.3	400	MoPrP16	TRUE	NA	840.454	840.454	
124	D	6	1.77	sample	105259.3	400	MoPrP16	TRUE	NA	947.727	947.727	
124	D	7	0.478	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	106.188	106.188	
124	D	8	0.442	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	98.191	98.191	
124	E	1	0.147	standard	0.128	1	MoPrP16	TRUE	0.128	0.138	0.138	
124	E	2	0.148	standard	0.128	1	MoPrP16	TRUE	0.128	0.14	0.14	
124	E	3	1.667	sample	105261.2	400	MoPrP16	TRUE	NA	864.78	864.78	
124	E	4	1.712	sample	105261.2	400	MoPrP16	TRUE	NA	900.109	900.109	
124	E	5	2.018	sample	1A.1	400	MoPrP16	TRUE	NA	1183.943	1183.943	
124	E	6	2.133	sample	1A.1	400	MoPrP16	TRUE	NA	1316.793	1316.793	
124	E	7	0.174	sample	MoPosLoQC	200	MoPrP16	TRUE	NA	35.12	35.12	
124	E	8	0.164	sample	MoPosLoQC	200	MoPrP16	TRUE	NA	32.423	32.423	
124	F	1	0.076	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.012	0.012	
124	F	2	0.076	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.012	0.012	
124	F	3	1.67	sample	105261.3	400	MoPrP16	TRUE	NA	867.094	867.094	
124	F	4	1.679	sample	105261.3	400	MoPrP16	TRUE	NA	874.07	874.07	
124	F	5	2.058	sample	105262.1	400	MoPrP16	TRUE	NA	1228.151	1228.151	
124	F	6	2.117	sample	105262.1	400	MoPrP16	TRUE	NA	1297.209	1297.209	
124	F	7	0.043	sample	MoNeg	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
124	F	8	0.045	sample	MoNeg	200	MoPrP16	TRUE	NA	NA	10.24	LLQ
124	G	1	0.055	standard	0.02048	1	MoPrP16	TRUE	0.02048	NA	0.051	LLQ
124	G	2	0.054	standard	0.02048	1	MoPrP16	TRUE	0.02048	NA	0.051	LLQ
124	G	3	1.299	sample	2A.1	400	MoPrP16	TRUE	NA	617.423	617.423	
124	G	4	1.292	sample	2A.1	400	MoPrP16	TRUE	NA	613.295	613.295	
124	G	5	1.931	sample	105262.2	400	MoPrP16	TRUE	NA	1094.236	1094.236	
124	G	6	1.988	sample	105262.2	400	MoPrP16	TRUE	NA	1152.057	1152.057	
124	H	1	0.032	standard	0	1	MoPrP16	FALSE	0	NA	0.051	LLQ
124	H	2	0.034	standard	0	1	MoPrP16	TRUE	0	NA	0.051	LLQ
124	H	3	1.561	sample	2A.2	400	MoPrP16	TRUE	NA	786.539	786.539	
124	H	4	1.532	sample	2A.2	400	MoPrP16	TRUE	NA	766.239	766.239	
124	H	5	2.076	sample	105262.3	400	MoPrP16	TRUE	NA	1248.713	1248.713	
124	H	6	2.083	sample	105262.3	400	MoPrP16	TRUE	NA	1256.827	1256.827	
