plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
233	A	1	2.6297	standard	5	1	MoPrP16	TRUE	5	5.044	5	ULQ
233	A	2	2.6045	standard	5	1	MoPrP16	TRUE	5	4.948	4.948	
233	A	3	1.0843	sample	124022.1	400	MoPrP16	TRUE	NA	554.963	554.963	
233	A	4	1.0689	sample	124022.1	400	MoPrP16	TRUE	NA	545.663	545.663	
233	A	5	1.1669	sample	123398.5	400	MoPrP16	TRUE	NA	605.857	605.857	
233	A	6	1.1554	sample	123398.5	400	MoPrP16	TRUE	NA	598.666	598.666	
233	A	7	1.4104	sample	123413.1	400	MoPrP16	TRUE	NA	766.997	766.997	
233	A	8	1.3864	sample	123413.1	400	MoPrP16	TRUE	NA	750.302	750.302	
233	A	9	0.4278	sample	123395.3	400	MoPrP16	TRUE	NA	198.226	198.226	
233	A	10	0.4131	sample	123395.3	400	MoPrP16	TRUE	NA	190.886	190.886	
233	A	11	0.5106	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	119.93	119.93	
233	A	12	0.4585	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	106.8	106.8	
233	B	1	1.4948	standard	2	1	MoPrP16	TRUE	2	2.068	2.068	
233	B	2	1.4317	standard	2	1	MoPrP16	TRUE	2	1.955	1.955	
233	B	3	1.1007	sample	124022.2	400	MoPrP16	TRUE	NA	564.931	564.931	
233	B	4	1.015	sample	124022.2	400	MoPrP16	TRUE	NA	513.552	513.552	
233	B	5	1.1577	sample	135014.1	400	MoPrP16	TRUE	NA	600.102	600.102	
233	B	6	1.1364	sample	135014.1	400	MoPrP16	TRUE	NA	586.862	586.862	
233	B	7	0.4853	sample	123392.1	400	MoPrP16	TRUE	NA	227.079	227.079	
233	B	8	0.4808	sample	123392.1	400	MoPrP16	TRUE	NA	224.812	224.812	
233	B	9	0.6055	sample	123397.1	400	MoPrP16	TRUE	NA	288.393	288.393	
233	B	10	0.6137	sample	123397.1	400	MoPrP16	TRUE	NA	292.636	292.636	
233	B	11	0.1995	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	42.218	42.218	
233	B	12	0.2014	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	42.699	42.699	
233	C	1	0.6857	standard	0.8	1	MoPrP16	TRUE	0.8	0.826	0.826	
233	C	2	0.6178	standard	0.8	1	MoPrP16	TRUE	0.8	0.737	0.737	
233	C	3	1.0197	sample	124023.1	400	MoPrP16	TRUE	NA	516.325	516.325	
233	C	4	0.9517	sample	124023.1	400	MoPrP16	TRUE	NA	476.678	476.678	
