plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
106	A	1	2.555	standard	5	1	MoPrP16	TRUE	5	4.893	4.893	
106	A	2	2.596	standard	5	1	MoPrP16	TRUE	5	5.129	5	ULQ
106	A	3	0.609	sample	105265.4	400	MoPrP16	TRUE	NA	253.543	253.543	
106	A	4	0.642	sample	105265.4	400	MoPrP16	TRUE	NA	267.749	267.749	
106	A	5	1.013	sample	105265.1	400	MoPrP16	TRUE	NA	437.941	437.941	
106	A	6	1.07	sample	105265.1	400	MoPrP16	TRUE	NA	466.478	466.478	
106	A	7	2.004	sample	105263.4	400	MoPrP16	TRUE	NA	1129.206	1129.206	
106	A	8	2.052	sample	105263.4	400	MoPrP16	TRUE	NA	1180.228	1180.228	
106	A	9	0.733	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	153.758	153.758	
106	A	10	0.725	sample	MoPosHiQC	200	MoPrP16	TRUE	NA	151.99	151.99	
106	B	1	1.635	standard	2	1	MoPrP16	TRUE	2	2.021	2.021	
106	B	2	1.599	standard	2	1	MoPrP16	TRUE	2	1.956	1.956	
106	B	3	0.885	sample	105265.5	400	MoPrP16	TRUE	NA	376.523	376.523	
106	B	4	0.921	sample	105265.5	400	MoPrP16	TRUE	NA	393.454	393.454	
106	B	5	1.035	sample	105265.2	400	MoPrP16	TRUE	NA	448.861	448.861	
106	B	6	1.02	sample	105265.2	400	MoPrP16	TRUE	NA	441.403	441.403	
106	B	7	2.038	sample	105263.5	400	MoPrP16	TRUE	NA	1165.068	1165.068	
106	B	8	2.111	sample	105263.5	400	MoPrP16	TRUE	NA	1246.814	1246.814	
106	B	9	0.475	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	98.305	98.305	
106	B	10	0.49	sample	MoPosMidQC	200	MoPrP16	TRUE	NA	101.473	101.473	
106	C	1	0.78	standard	0.8	1	MoPrP16	TRUE	0.8	0.821	0.821	
106	C	2	0.773	standard	0.8	1	MoPrP16	TRUE	0.8	0.813	0.813	
106	C	3	1.98	sample	105266.1	400	MoPrP16	TRUE	NA	1104.669	1104.669	
106	C	4	1.998	sample	105266.1	400	MoPrP16	TRUE	NA	1123.013	1123.013	
106	C	5	0.769	sample	105265.3	400	MoPrP16	TRUE	NA	323.535	323.535	
106	C	6	0.783	sample	105265.3	400	MoPrP16	TRUE	NA	329.815	329.815	
106	C	7	1.991	sample	105264.1	400	MoPrP16	TRUE	NA	1115.838	1115.838	
106	C	8	1.989	sample	105264.1	400	MoPrP16	TRUE	NA	1113.797	1113.797	
106	C	9	0.141	sample	MoPosLoQC	200	MoPrP16	TRUE	NA	24.292	24.292	
106	C	10	0.138	sample	MoPosLoQC	200	MoPrP16	TRUE	NA	23.513	23.513	
106	D	1	0.298	standard	0.32	1	MoPrP16	TRUE	0.32	0.303	0.303	
106	D	2	0.288	standard	0.32	1	MoPrP16	TRUE	0.32	0.292	0.292	
106	D	3	0.693	sample	105268.1	400	MoPrP16	TRUE	NA	289.917	289.917	
106	D	4	0.729	sample	105268.1	400	MoPrP16	TRUE	NA	305.746	305.746	
106	D	5	0.72	sample	105270.1	400	MoPrP16	TRUE	NA	301.774	301.774	
106	D	6	0.743	sample	105270.1	400	MoPrP16	TRUE	NA	311.947	311.947	
106	D	7	0.894	sample	105266.2	400	MoPrP16	TRUE	NA	380.733	380.733	
106	D	8	0.912	sample	105266.2	400	MoPrP16	TRUE	NA	389.198	389.198	
106	D	9	0.072	sample	MoNeg	200	MoPrP16	TRUE	NA	3.061	10.24	LLQ
106	D	10	0.069	sample	MoNeg	200	MoPrP16	TRUE	NA	1.568	10.24	LLQ
106	E	1	0.152	standard	0.128	1	MoPrP16	TRUE	0.128	0.135	0.135	
106	E	2	0.153	standard	0.128	1	MoPrP16	TRUE	0.128	0.137	0.137	
106	E	3	0.629	sample	105269.1	400	MoPrP16	TRUE	NA	262.141	262.141	
106	E	4	0.631	sample	105269.1	400	MoPrP16	TRUE	NA	263.002	263.002	
106	E	5	1.009	sample	105270.2	400	MoPrP16	TRUE	NA	435.968	435.968	
106	E	6	1.026	sample	105270.2	400	MoPrP16	TRUE	NA	444.38	444.38	
106	E	7	1.377	sample	105266.3	400	MoPrP16	TRUE	NA	636.504	636.504	
106	E	8	1.385	sample	105266.3	400	MoPrP16	TRUE	NA	641.376	641.376	
106	F	1	0.097	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.06	0.06	
106	F	2	0.093	standard	0.0512	1	MoPrP16	TRUE	0.0512	0.054	0.054	
106	F	3	0.492	sample	105269.2	400	MoPrP16	TRUE	NA	203.792	203.792	
106	F	4	0.511	sample	105269.2	400	MoPrP16	TRUE	NA	211.826	211.826	
106	F	5	0.729	sample	105270.3	400	MoPrP16	TRUE	NA	305.746	305.746	
106	F	6	0.744	sample	105270.3	400	MoPrP16	TRUE	NA	312.391	312.391	
106	F	7	1.748	sample	105266.4	400	MoPrP16	TRUE	NA	895.474	895.474	
106	F	8	1.729	sample	105266.4	400	MoPrP16	TRUE	NA	880.259	880.259	
106	G	1	0.066	standard	0.02048	1	MoPrP16	TRUE	0.02048	NA	0.051	LLQ
106	G	2	0.064	standard	0.02048	1	MoPrP16	TRUE	0.02048	NA	0.051	LLQ
106	H	1	0.044	standard	0	1	MoPrP16	TRUE	0	NA	0.051	LLQ
106	H	2	0.043	standard	0	1	MoPrP16	FALSE	0	NA	0.051	LLQ
