plate	row	col	a450_bck	stype	detail	dilution	standard_curve	above_baseline	nominal	ngml	ngml_trunc	flag
44	A	1	2.078	standard	5	1	MoPrP16	TRUE	5	5.03	5	ULQ
44	A	2	2.065	standard	5	1	MoPrP16	TRUE	5	4.943	4.943	
44	A	3	1.159	sample	85374.3	400	MoPrP16	TRUE	NA	715.512	715.512	
44	A	4	1.209	sample	85374.3	400	MoPrP16	TRUE	NA	756.258	756.258	
44	A	5	1.543	sample	85377.5	400	MoPrP16	TRUE	NA	1081.75	1081.75	
44	A	6	1.408	sample	85377.5	400	MoPrP16	TRUE	NA	937.102	937.102	
44	A	7	0.784	sample	80576.1	400	MoPrP16	TRUE	NA	450.511	450.511	
44	A	8	0.851	sample	80576.1	400	MoPrP16	TRUE	NA	493.745	493.745	
44	A	9	0.964	sample	80575.4	400	MoPrP16	TRUE	NA	570.151	570.151	
44	A	10	0.841	sample	80575.4	400	MoPrP16	TRUE	NA	487.204	487.204	
44	A	11	0.3	sample	80581.4	400	MoPrP16	TRUE	NA	158.8	158.8	
44	A	12	0.23	sample	80581.4	400	MoPrP16	TRUE	NA	113.949	113.949	
44	B	1	1.384	standard	2	1	MoPrP16	TRUE	2	2.284	2.284	
44	B	2	1.156	standard	2	1	MoPrP16	TRUE	2	1.783	1.783	
44	B	3	1.119	sample	85374.4	400	MoPrP16	TRUE	NA	684.038	684.038	
44	B	4	1.152	sample	85374.4	400	MoPrP16	TRUE	NA	709.935	709.935	
44	B	5	1.387	sample	85378.3	400	MoPrP16	TRUE	NA	916.388	916.388	
44	B	6	1.438	sample	85378.3	400	MoPrP16	TRUE	NA	967.468	967.468	
44	B	7	0.558	sample	80581.1	400	MoPrP16	TRUE	NA	312.53	312.53	
44	B	8	0.578	sample	80581.1	400	MoPrP16	TRUE	NA	324.404	324.404	
44	B	9	1.074	sample	80577.1	400	MoPrP16	TRUE	NA	649.723	649.723	
44	B	10	1.044	sample	80577.1	400	MoPrP16	TRUE	NA	627.445	627.445	
44	B	11	0.578	sample	80581.5	400	MoPrP16	TRUE	NA	324.404	324.404	
44	B	12	0.601	sample	80581.5	400	MoPrP16	TRUE	NA	338.113	338.113	
44	C	1	0.556	standard	0.8	1	MoPrP16	TRUE	0.8	0.778	0.778	
44	C	2	0.534	standard	0.8	1	MoPrP16	TRUE	0.8	0.746	0.746	
44	C	3	0.764	sample	85376.1	400	MoPrP16	TRUE	NA	437.858	437.858	
44	C	4	0.827	sample	85376.1	400	MoPrP16	TRUE	NA	478.1	478.1	
44	C	5	1.352	sample	85378.4	400	MoPrP16	TRUE	NA	882.799	882.799	
44	C	6	1.514	sample	85378.4	400	MoPrP16	TRUE	NA	1048.848	1048.848	
44	C	7	0.787	sample	80582.1	400	MoPrP16	TRUE	NA	452.419	452.419	
44	C	8	0.765	sample	80582.1	400	MoPrP16	TRUE	NA	438.489	438.489	
44	C	9	0.757	sample	80581.3	400	MoPrP16	TRUE	NA	433.455	433.455	
